userID,post_cnt,avg_far,avg_com,avg_ans,avg_scr,avg_view
4138801,138,0.8,2.1086956521739131,1.4098360655737705,1.8260869565217388,142.54098360655743
4052699,22,1.3333333333333333,1.2272727272727273,1.875,1.9545454545454544,302.875
4863084,39,1.0,2.1794871794871793,2.3333333333333335,1.4615384615384619,57.0
218183,31,1.0,1.1290322580645162,1.8148148148148144,1.4516129032258067,491.18518518518522
4539233,13,0.5,2.0000000000000004,1.0000000000000002,0.38461538461538458,95.636363636363626
1923190,199,1.3333333333333335,1.8190954773869334,1.1803278688524592,1.3015075376884429,463.50819672131149
4793343,95,1.1111111111111112,1.1789473684210527,1.2941176470588236,0.36842105263157904,170.52941176470591
1639278,24,0.0,1.2916666666666667,1.4285714285714286,0.41666666666666669,1034.8571428571429
577588,29,0.0,1.9310344827586208,0.91666666666666663,1.3793103448275863,258.66666666666669
4470365,112,1.5,1.1785714285714286,1.625,2.4017857142857144,374.5
1307987,58,1.0,1.4827586206896555,1.0930232558139539,0.620689655172414,403.90697674418607
3580745,120,1.0,2.2,1.7333333333333332,1.3666666666666671,158.4
1173800,125,4.0,0.936,1.3636363636363638,1.0239999999999998,625.54545454545462
4274296,62,1.5714285714285714,1.6451612903225807,1.3478260869565222,1.1935483870967742,477.21739130434787
788100,123,0.5,2.3333333333333321,1.5294117647058822,1.447154471544716,116.88235294117646
1542000,8,0.0,2.25,0.8,1.5,81.8
2448918,139,0.0,1.5035971223021594,2.0000000000000004,0.79856115107913661,110.71428571428572
4552938,500,4.0,1.8119999999999998,1.6428571428571428,0.92399999999999993,1029.9285714285716
3088748,55,1.0,1.7999999999999998,1.3846153846153846,0.94545454545454544,58.769230769230781
2409970,19,2.0,3.2631578947368416,0.93749999999999989,2.1052631578947363,2388.5625
98422,73,0.0,1.2602739726027397,1.3125000000000002,1.2191780821917808,133.5
4731502,40,1.0,1.0500000000000003,2.75,0.60000000000000009,412.0
4354148,30,1.5714285714285714,2.0333333333333337,0.79166666666666674,1.2333333333333332,1024.0000000000002
153285,172,1.3333333333333333,2.2034883720930236,2.25,2.558139534883721,118.25
743382,353,3.0,2.6373937677053836,0.8,4.2096317280453217,231.8
1681580,37,1.5,1.2702702702702706,1.6666666666666665,0.56756756756756765,181.33333333333334
1349516,13,0.0,1.6153846153846154,1.2000000000000002,0.84615384615384615,114.2
4668,138,1.6666666666666667,1.5869565217391304,1.3333333333333335,1.7608695652173918,225.58333333333331
203801,26,0.0,1.5384615384615383,1.2,0.76923076923076938,96.6
3786343,20,1.0,0.45000000000000007,1.6,0.45000000000000007,664.0
1013219,50,0.0,1.3399999999999999,1.6666666666666665,1.1600000000000004,158.0
1595669,542,0.0,1.649446494464947,2.333333333333333,1.1457564575645756,189.66666666666666
2613662,125,1.25,1.6960000000000002,0.7,1.5999999999999994,279.5
1178016,27,1.0,0.851851851851852,1.8,2.6666666666666665,64.6
2065039,843,2.4,3.0071174377224188,1.2666666666666668,1.014234875444838,315.31666666666672
3078121,74,1.6,1.6486486486486485,1.4545454545454544,0.70270270270270252,336.0
1119997,72,2.0,1.125,1.2142857142857144,1.2083333333333335,347.71428571428567
4104728,69,1.5,2.5942028985507246,1.2553191489361706,1.1304347826086951,133.7659574468085
173677,156,1.1250000000000002,1.6153846153846154,1.2500000000000002,0.82051282051282037,279.41666666666669
1446479,18,1.0,1.3888888888888888,1.2,0.88888888888888884,351.4
1524417,7,0.0,1.714285714285714,0.8,0.14285714285714288,281.4
314166,544,1.0,1.7132352941176465,1.75,1.8915441176470575,138.75
3539592,29,0.25,1.6896551724137934,1.2380952380952386,0.65517241379310343,262.57142857142856
507674,241,1.5,1.6473029045643151,1.142857142857143,1.8008298755186722,97.357142857142875
6276,98,0.66666666666666663,1.4591836734693875,1.2666666666666671,1.1020408163265305,417.0
520162,49,0.66666666666666663,1.8775510204081631,1.3999999999999997,1.4081632653061225,116.39999999999998
2497492,470,1.6666666666666665,1.8489361702127658,1.1904761904761905,1.3893617021276605,357.7619047619047
2441776,16,1.0,1.8749999999999998,1.7272727272727273,1.0625,221.45454545454547
3060803,106,0.0,1.2452830188679245,0.875,0.39622641509433959,79.25
4912326,14,1.0,1.4285714285714286,2.2,1.4285714285714286,141.8
4620771,259,0.0,1.7528957528957525,1.6111111111111107,0.81467181467181449,155.5555555555556
2075423,15,0.0,1.4,0.7777777777777779,0.33333333333333331,63.777777777777779
2833649,54,1.0,1.2222222222222225,1.1111111111111112,0.31481481481481483,154.22222222222223
4208947,14,3.5,2.1428571428571428,1.6153846153846154,0.7857142857142857,453.76923076923072
3645858,15,1.1666666666666667,2.8000000000000003,1.2000000000000002,0.46666666666666667,149.4
504612,45,1.3333333333333333,0.82222222222222219,1.1250000000000002,0.28888888888888886,102.55
1344579,16,0.5,1.625,1.3125,1.0,94.375
4139729,16,0.0,1.9374999999999998,1.0625,0.31249999999999994,148.75000000000003
736355,50,0.75,1.5999999999999996,0.7222222222222221,1.2000000000000002,172.33333333333329
5234070,5,2.0,0.2,0.8,0.8,1151.8
197868,7,0.0,1.4285714285714286,1.2,1.0,724.2
5455223,14,0.0,2.5,0.44444444444444442,0.57142857142857151,45.555555555555557
3617888,8,0.5,1.375,0.4285714285714286,0.5,547.57142857142856
3690919,10,0.0,0.9,1.1,0.30000000000000004,207.3
613605,69,1.6666666666666665,1.7536231884057969,1.0714285714285716,0.84057971014492783,588.07142857142856
1587324,11,0.0,3.1818181818181821,1.2727272727272725,0.18181818181818182,289.18181818181819
1514776,12,0.0,1.4166666666666665,0.8,1.8333333333333339,251.2
1833423,203,1.1388888888888891,1.2019704433497538,1.0473684210526322,0.64039408866995062,286.29473684210518
4963727,22,1.3333333333333333,1.3181818181818181,1.1818181818181821,1.1363636363636365,122.59090909090909
4999237,8,1.0,2.2500000000000004,0.2857142857142857,0.0,76.571428571428569
1122748,109,1.0,1.5045871559633028,1.6530612244897964,0.36697247706422026,197.73469387755102
4467155,18,0.0,4.0,1.1176470588235294,0.5,81.000000000000014
3096390,7,0.0,0.57142857142857151,0.4285714285714286,0.28571428571428575,178.71428571428569
1077385,24,3.0,2.75,0.87499999999999989,3.9166666666666661,513.5
336920,165,0.89999999999999991,1.5636363636363635,1.2499999999999998,1.2484848484848481,176.08750000000003
3362364,46,1.0,1.8043478260869563,1.3555555555555556,0.21739130434782614,136.20000000000005
1164061,16,1.0,1.375,0.6875,0.1875,102.875
4437780,140,2.5,1.5928571428571436,1.9166666666666667,1.0142857142857147,433.00000000000006
2428045,10,0.0,1.1,0.60000000000000009,0.099999999999999992,55.1
524861,184,1.1428571428571432,2.0326086956521721,1.3918128654970765,0.60326086956521729,177.31578947368425
5393360,7,0.0,0.99999999999999989,1.1666666666666665,0.14285714285714288,86.0
3796660,66,2.2,2.1212121212121211,1.4090909090909089,0.98484848484848475,829.33333333333348
3685938,8,1.0,1.5,1.8571428571428572,0.12500000000000003,69.0
3637646,16,0.0,2.5,0.87499999999999989,0.49999999999999989,109.0
5023235,83,1.0,3.7349397590361448,1.28395061728395,0.31325301204819295,143.66666666666669
1453258,20,1.0,1.4999999999999998,1.2000000000000004,0.3000000000000001,130.54999999999998
2502664,3,1.0,5.666666666666667,0.33333333333333331,0.66666666666666663,191.66666666666666
1860317,26,1.0,1.5,0.79166666666666674,0.69230769230769229,336.54166666666669
3509191,16,1.0,1.4375,1.125,0.81250000000000011,130.5625
5125087,4,0.0,1.0,0.25,0.5,112.75
73253,9,1.0,3.4444444444444446,0.4285714285714286,0.44444444444444442,119.42857142857143
1135950,47,1.0,1.9787234042553192,1.5277777777777781,0.78723404255319129,261.47222222222217
3436467,95,1.1666666666666665,2.1473684210526311,1.5454545454545456,0.51578947368421058,87.27272727272728
3810691,31,1.2,2.709677419354839,1.142857142857143,0.32258064516129037,139.39285714285717
3924219,35,1.25,2.0857142857142863,1.2058823529411764,0.54285714285714282,310.23529411764707
1490386,44,1.25,1.7045454545454548,1.0384615384615388,1.0454545454545456,105.15384615384616
1259865,80,1.0,1.6250000000000004,0.87499999999999989,0.5625,374.22916666666669
5507624,33,1.25,3.90909090909091,1.8846153846153844,0.48484848484848481,67.423076923076948
1128163,8,1.0,0.75,1.2,0.625,836.4
3994249,56,1.0,1.9642857142857146,1.4038461538461537,1.5357142857142856,364.13461538461536
5201988,24,1.0,2.458333333333333,0.956521739130435,0.54166666666666663,238.65217391304347
4255612,31,1.0,1.709677419354839,0.73333333333333339,0.77419354838709686,159.7
1287477,18,0.5,1.1666666666666667,1.3076923076923077,1.5555555555555558,852.23076923076928
3099547,46,0.5,2.3260869565217388,1.642857142857143,0.0,222.49999999999997
208513,7,0.0,0.99999999999999989,1.6,0.28571428571428575,443.4
2482877,20,1.0,2.0,0.888888888888889,0.5,340.05555555555554
1263772,29,1.0,1.1724137931034482,1.2727272727272727,0.34482758620689646,114.27272727272728
5142551,15,0.5,1.3333333333333335,1.3571428571428572,0.13333333333333333,108.35714285714286
2000875,32,1.0,1.4374999999999996,1.037037037037037,0.62500000000000011,287.66666666666669
1021115,62,0.8,1.7580645161290323,1.2307692307692308,0.58064516129032273,179.67307692307685
2224996,79,1.7777777777777777,2.0632911392405067,1.4999999999999996,1.5949367088607591,843.42857142857144
4992024,20,1.0,2.5,1.625,0.95000000000000018,81.375000000000014
1109689,14,0.0,1.6428571428571428,1.4,0.7142857142857143,503.0
2880272,6,1.0,2.666666666666667,1.1666666666666667,0.16666666666666669,489.49999999999994
5119282,14,0.0,1.5714285714285712,1.2142857142857144,0.0,74.5
1707632,22,0.0,0.31818181818181823,0.9285714285714286,0.95454545454545447,227.92857142857144
550073,23,3.0000000000000004,0.73913043478260865,1.0588235294117649,3.347826086956522,796.2941176470589
4099737,13,0.0,2.3846153846153846,1.9230769230769231,0.46153846153846151,114.38461538461537
373386,51,0.83333333333333337,2.7450980392156858,1.1666666666666663,0.4509803921568627,376.61904761904765
752590,5,0.0,2.6,1.8,1.0,573.0
4502544,28,0.75,1.1428571428571428,1.3333333333333335,1.1071428571428572,650.19999999999993
3766129,66,0.5,2.9242424242424248,1.306451612903226,0.30303030303030309,326.5
5297303,19,0.0,1.9473684210526314,0.84210526315789469,0.15789473684210537,212.57894736842104
2382712,12,3.75,0.91666666666666663,1.3636363636363638,4.666666666666667,2007.5454545454543
3866109,17,1.0,1.5882352941176467,1.1818181818181819,0.35294117647058826,147.36363636363637
4254160,33,1.5,1.1515151515151516,1.1562500000000002,0.81818181818181868,500.46874999999989
1250463,18,0.0,2.8888888888888888,0.99999999999999989,-0.16666666666666666,113.58823529411768
1636266,33,0.75,2.4848484848484862,1.5999999999999996,0.39393939393939403,190.76
1941853,20,1.0,2.8999999999999995,1.6842105263157894,0.75,453.42105263157907
2000124,46,1.2,1.9565217391304348,1.6000000000000003,0.97826086956521763,403.12
4688042,5,1.0,3.4,0.8,1.4,68.0
1923127,14,1.75,1.5714285714285714,1.1666666666666665,0.92857142857142849,1211.5833333333335
5594504,4,0.0,2.75,1.75,0.0,48.75
4060793,27,1.0,3.0740740740740744,1.6666666666666665,0.14814814814814814,555.58333333333326
4594498,12,0.0,2.0000000000000004,1.8333333333333333,2.544261098099317e-17,667.75
4736388,18,1.0,1.2222222222222225,0.78571428571428581,0.7777777777777779,87.142857142857139
5109105,24,1.0,3.166666666666667,0.83333333333333315,0.29166666666666674,77.708333333333343
2196870,7,1.0,2.5714285714285716,0.8,0.28571428571428575,47.8
4706414,21,1.3333333333333333,2.5714285714285712,1.142857142857143,0.66666666666666663,640.23809523809518
4381286,27,0.75,1.8148148148148144,1.3750000000000002,0.48148148148148145,146.83333333333331
2674303,314,1.4081632653061225,2.1242038216560508,1.4210526315789465,1.2547770700636944,332.66165413533832
439497,52,0.66666666666666663,2.6923076923076925,1.26,0.42307692307692307,122.94000000000003
3599496,51,1.0,2.2352941176470584,1.1290322580645162,0.54901960784313741,79.838709677419359
60281,173,1.0,1.9537572254335258,1.7142857142857142,1.9884393063583807,102.14285714285715
2556114,19,1.0,1.0526315789473686,1.4285714285714286,0.73684210526315785,153.14285714285714
2568960,21,0.5,3.047619047619047,0.95000000000000018,0.095238095238095233,74.449999999999989
4703387,4,0.0,10.0,0.33333333333333337,0.25,46.333333333333336
5154143,3,0.0,7.666666666666667,0.33333333333333337,0.0,136.33333333333331
2038257,186,0.96153846153846156,3.650537634408602,1.4748603351955307,0.28494623655913975,261.34078212290495
4699681,17,1.0,2.1764705882352944,1.1764705882352944,0.29411764705882359,239.29411764705878
2474164,17,1.0,0.41176470588235292,1.2000000000000002,0.23529411764705882,149.89999999999998
2767626,50,0.0,0.51999999999999991,1.1600000000000001,0.8600000000000001,174.64
5070135,12,0.0,0.75,1.6666666666666665,0.33333333333333331,63.0
3514446,13,0.0,1.846153846153846,0.84615384615384615,-0.076923076923076927,36.692307692307693
2835056,20,1.0,1.35,0.92857142857142849,0.9,274.28571428571428
1851912,9,0.0,0.66666666666666663,1.4285714285714284,0.1111111111111111,114.71428571428572
2019382,22,0.0,1.2272727272727275,1.8,0.31818181818181823,136.4
743345,24,1.0,0.875,0.93333333333333357,1.4583333333333333,240.73333333333338
4669198,5,0.0,1.2,1.4,-0.20000000000000004,123.6
4350834,15,0.8,0.93333333333333335,0.73333333333333328,0.0666666666666667,168.86666666666667
3813104,36,1.3333333333333333,1.9444444444444442,1.333333333333333,0.86111111111111116,126.05555555555554
3366045,7,1.0,0.85714285714285721,0.85714285714285721,0.2857142857142857,95.0
3671925,10,0.0,2.2,0.875,0.099999999999999978,114.5
103165,10,0.66666666666666663,2.2,0.77777777777777779,0.6,210.77777777777774
271200,9,1.0,1.4444444444444444,1.2857142857142858,2.3333333333333335,248.00000000000003
2326199,7,0.0,1.0,0.6,0.0,49.2
3535408,31,1.2,0.967741935483871,0.88888888888888884,1.096774193548387,334.22222222222223
5413974,86,0.7142857142857143,2.9302325581395352,1.6543209876543212,0.430232558139535,69.753086419753089
1765862,158,0.88888888888888884,1.6898734177215191,1.7784810126582278,0.3164556962025315,112.22151898734178
4548969,41,1.0,1.7073170731707317,1.2000000000000002,0.31707317073170721,153.6
5384175,16,1.4,3.0,0.93750000000000022,0.375,131.0625
1159914,3,0.0,0.0,0.33333333333333337,0.0,71.0
4901885,8,0.5,2.25,0.875,0.25000000000000006,106.75000000000001
4161189,12,1.0,1.8333333333333333,0.91666666666666663,0.66666666666666674,148.16666666666666
3700322,22,0.5,1.2727272727272732,1.285714285714286,0.40909090909090917,107.14285714285714
4715668,21,0.0,1.6190476190476191,1.3809523809523812,0.85714285714285732,297.33333333333326
4797962,31,0.5714285714285714,3.806451612903226,0.8928571428571429,0.32258064516129031,176.39285714285717
4469555,9,0.0,1.4444444444444444,0.85714285714285721,0.66666666666666663,177.85714285714286
2239262,12,1.0,1.5833333333333335,1.1666666666666667,0.50000000000000011,144.16666666666669
4941725,7,0.0,0.85714285714285721,1.1666666666666665,0.5714285714285714,77.333333333333329
3548232,13,0.0,1.1538461538461537,1.4,0.30769230769230771,339.1
3411128,5,0.0,0.6,0.8,0.0,32.6
3370070,5,1.0,1.4,1.2,0.6,74.4
3862044,4,0.0,1.25,2.3333333333333335,-0.25000000000000006,633.33333333333337
3068951,17,0.0,2.3529411764705883,1.4000000000000001,-0.17647058823529413,55.9
2694328,11,0.0,1.0909090909090908,1.2857142857142858,1.0909090909090908,135.57142857142858
5505383,5,0.0,2.4,1.4,0.2,104.0
2999675,132,1.0,1.166666666666667,1.1023622047244104,0.59848484848484818,269.36220472440942
78000,28,1.0,0.57142857142857151,1.2500000000000002,0.82142857142857129,273.45833333333337
3045103,8,1.0,1.375,1.125,0.625,241.0
5655990,7,0.5,4.2857142857142856,1.2857142857142858,0.1428571428571429,45.0
3282666,16,0.66666666666666674,1.6249999999999998,1.4166666666666667,0.18749999999999994,161.91666666666666
1654161,7,0.0,1.8571428571428572,1.4285714285714286,0.2857142857142857,139.85714285714286
4292010,36,1.0,1.2222222222222225,1.1470588235294117,0.16666666666666669,279.99999999999994
272741,26,2.0,1.3461538461538463,1.2000000000000002,1.0769230769230769,684.50000000000011
2761001,7,0.0,1.4285714285714286,0.28571428571428575,0.28571428571428575,82.428571428571431
3853902,5,0.0,3.0,1.2,-0.2,569.0
1380626,79,1.0,1.9240506329113927,1.4931506849315068,0.24050632911392403,158.08219178082186
201657,28,0.5,0.857142857142857,1.347826086956522,1.5714285714285714,270.3478260869565
3313383,53,0.5,3.4905660377358489,1.5853658536585367,0.32075471698113206,167.60975609756096
4944292,60,1.6666666666666667,1.7999999999999998,1.285714285714286,0.76666666666666683,369.74999999999989
3387757,6,0.0,1.8333333333333335,0.8,0.66666666666666674,217.6
744616,63,0.33333333333333331,2.9365079365079363,1.7241379310344829,0.6507936507936507,82.172413793103459
4472980,21,0.66666666666666663,4.3809523809523823,1.0952380952380953,-0.19047619047619047,223.80952380952382
2410148,40,1.0909090909090911,1.7000000000000002,1.2702702702702704,1.6249999999999998,123.1621621621622
3097990,48,0.83333333333333337,1.7083333333333337,1.525,0.29166666666666669,110.775
1616488,106,1.5714285714285714,2.0188679245283012,1.2500000000000002,0.990566037735849,174.36538461538458
5487299,16,0.0,0.5625,1.0625,0.25,77.999999999999986
4466012,20,0.5,0.55000000000000016,0.99999999999999989,0.45,206.8125
801033,9,0.0,1.0,1.1111111111111112,1.2222222222222223,60.333333333333329
4403647,19,0.85714285714285721,2.0,1.5333333333333334,1.4210526315789471,170.53333333333336
1160619,40,0.8,3.0249999999999995,2.1351351351351351,1.4,336.10810810810813
1882227,32,1.0,3.3125000000000004,1.4074074074074074,0.25000000000000006,260.51851851851853
4723851,18,0.5,1.1111111111111114,1.5624999999999998,0.72222222222222232,174.625
494934,9,1.0,0.88888888888888884,1.4285714285714286,3.3333333333333339,84.857142857142861
744133,86,1.5,1.4767441860465123,1.1666666666666665,1.2325581395348837,455.66666666666669
1908727,10,1.0,1.4,1.375,0.8,342.25
3442409,11,1.0,0.63636363636363635,1.75,1.9090909090909089,134.75
832306,11,0.0,1.0909090909090908,1.2,0.45454545454545453,254.8
4615829,7,0.0,4.2857142857142856,1.8571428571428572,-4.758098676964957e-17,65.0
4678042,170,1.1764705882352942,2.0647058823529423,1.2446043165467631,0.81176470588235272,250.39568345323744
2945764,28,1.142857142857143,1.5357142857142858,1.2608695652173916,1.1785714285714288,497.73913043478257
2911773,59,2.1428571428571428,1.7457627118644066,1.6363636363636358,2.1525423728813564,350.49999999999994
2794152,24,0.5,2.0000000000000004,1.4761904761904761,0.66666666666666674,105.57142857142857
2984988,49,1.0,3.1224489795918364,1.6808510638297869,-0.10204081632653061,150.04255319148933
